date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:21	125242/125242	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:12%20GMT	https://toppng.com/collection/pizza-transparent	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/collection/pizza-transparent.html	(from https://toppng.com/)
21:52:22	108293/108293	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:13%20GMT	https://toppng.com/collection/Ice%20Cream	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/collection/Ice%20Cream.html	(from https://toppng.com/)
21:52:22	347/347	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Feb%202024%2016:22:13%20GMT	https://toppng.com/tags/abstract	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/tags/abstract	(from https://toppng.com/)
21:52:23	116939/116939	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:14%20GMT	https://toppng.com/collection/abstract	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/collection/abstract.html	(from https://toppng.com/)
21:52:24	243647/243647	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:14%20GMT	https://toppng.com/trends/happy-new-year-2024-background	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/happy-new-year-2024-background.html	(from https://toppng.com/)
21:52:26	266505/266505	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:15%20GMT	https://toppng.com/trends/new-year-2024-png	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/new-year-2024-png.html	(from https://toppng.com/)
21:52:29	219588/219588	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:17%20GMT	https://toppng.com/trends/halloween-background-images	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/halloween-background-images.html	(from https://toppng.com/)
21:52:30	105313/105313	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:20%20GMT	https://toppng.com/trends/happy-birthday-png	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/happy-birthday-png.html	(from https://toppng.com/)
21:52:31	97412/97412	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:21%20GMT	https://toppng.com/trends/fire-png	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/fire-png.html	(from https://toppng.com/)
21:52:31	97007/97007	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:22%20GMT	https://toppng.com/trends/sparkles-png	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/sparkles-png.html	(from https://toppng.com/)
21:52:32	134709/134709	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:23%20GMT	https://toppng.com/trends/eyes-laser-effect-png	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/eyes-laser-effect-png.html	(from https://toppng.com/)
21:53:03	229161/229161	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2016:22:23%20GMT	https://toppng.com/trends/balloon-background	C:/Users/Sanvi%20Sardana/Downloads/https___toppng.com_remove-background/toppng.com/trends/balloon-background.html	(from https://toppng.com/)
